Name	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3
egas-3	0.007499572	0	0.005007136	0.01911762	0.042469552	0.111911969
molo-1	3.70012333	3.636180317	3.010812439	1.503258736	1.44055584	1.035279288
dod-24	10.52471717	13.05893257	18.28777456	11.07739328	12.1797513	20.01825945
C25D7.5	2.53345049	2.615965272	1.500706145	1.043990578	0.949258835	0.415442653
C49C3.15	0.737922323	1.441500713	1.532777242	0.696697454	0.680990034	1.098023487
Y51H7C.41	8.9535276	5.557832573	3.906336139	4.293621358	7.329373502	4.477361707
W04A8.1	2.623044705	2.81552424	2.431925144	3.095090941	2.685417076	3.352795706
his-17	1.059903029	1.104998343	0.707650807	2.444543547	2.801006452	0.869030059
rab-19	82.6803299	61.01699918	54.69880419	52.50341727	51.9246832	39.42238855
T25D10.6	0	0	0	0	0.323314076	0
nspe-5	0.460973698	0.733986778	0.553989489	12.45602154	18.69090645	33.12433597
vha-8	488.2868975	555.9464829	584.2921444	423.1511682	429.8292093	425.6335679
mat-1	26.29717668	23.06363625	19.98877435	17.91929875	16.65949255	18.82520701
nlp-78	6.717045317	4.915090031	11.54144768	6.5469655	4.698831232	5.442611113
clec-29	0	0	0.012310878	0	0	0
F09F9.1	8.196783971	7.473540868	8.499397235	4.902719962	6.327344484	4.941001811
vps-2	110.285052	96.01772936	82.43891203	98.38963424	93.77919475	84.073668
nhr-60	0.482776508	0.542431107	0.301533318	0.396992017	0.264573831	0.196640886
T12B3.1	0.185626993	0.169334198	0.206558348	0.138014675	0.122639145	0.124295276
tpi-1	333.9642918	325.6048956	273.0483139	222.9603217	225.2470643	239.3944203
sru-26	0.022329189	0.022221074	0.014908221	0	0	0
C34C12.7	21.81133446	18.03579352	23.30967469	8.565834079	9.150355556	6.099066401
C24A3.1	0.010820979	0	0	0	0.012255689	0
R02D5.8	10.74086937	10.63446752	16.73281822	6.444451446	5.85032347	8.439094801
srh-70	0.37153104	0.554598218	0.17915083	1.815260813	1.940313394	3.198549442
skr-14	0.77738168	1.791535774	6.228284194	1.042984945	0.648753819	3.945087937
Y37E3.30	1.350508881	1.505246322	1.586949057	1.514772667	2.324942536	1.550222892
srb-6	0.040914825	0.020358361	0.013658518	0.026074624	0.069509338	0
Y102A11A.5	39.2520837	25.61020595	37.17561043	87.86716855	107.9906827	30.85339853
tyra-2	0.130157279	0.291435927	0.238975858	0.062210984	0.128987524	0.168080637
C36E6.2	4.033519859	4.902802306	4.558871835	3.341680307	3.458861879	3.637856387
F16G10.5	3.345776842	2.589671091	1.389937786	4.359228476	4.968298256	2.73105934
K10G6.4	0	0	0	0	0.017024751	0
W04C9.4	39.06065211	52.08693422	52.73906558	42.31514253	45.22495402	51.67026362
pqn-15	0.02865168	0.041185377	0.051011923	0.064922451	0.032450492	0.135209127
twk-32	0.033729783	0.055944114	0.022519898	0.329600202	0.445688599	0.38717762
F44G3.7	0.656201936	0.711504534	0.457734469	0.536782691	0.709927287	0.517150844
ZC84.1	0.150509978	0.044053304	0.029555564	0.152341239	0.150410731	0.066058153
R07E4.1	0.16385321	0.117403098	0.16190846	0.150367782	0.148462282	0.173037202
mog-2	30.02681038	35.97691096	46.49294988	38.65326845	38.0469668	46.18541222
D2096.9	5.516145939	6.649177974	7.780751248	5.347348658	5.455571842	4.994156265
rpl-5	5484.810879	5330.836432	6087.948775	6172.343578	6050.570969	5711.556014
F53E10.6	44.98094914	42.61280659	33.63851106	35.57420657	35.56754196	37.78409929
afd-1	9.574881166	7.989460085	4.771639745	9.02850762	10.16884469	7.658432432
pho-4	1.816419539	2.400039547	2.099371499	2.101165698	2.558598316	2.891011698
R05D7.8	0	0	0	0	0	0.115031032
21ur-849	0	0	0	0	1.118769341	0
aps-1	30.896908	36.45254746	40.02983121	40.16152157	32.51511907	44.10639228
C16C8.19	0	0	0.177560734	0	0.060241426	0.061054932
nhr-124	0.054926257	0.182201043	0.158911371	0.070007948	0.082944947	0.105081305
B0546.3	4.814340281	6.204052678	4.340078081	9.840646621	9.64893686	11.23084258
cir-1	1.935103492	2.845670663	2.542821629	3.519005178	3.266567166	5.942244754
Y50D7A.8	2.765842189	3.368130116	2.786145967	3.463441938	2.857768702	4.678735869
C35C5.10	16.12657172	20.35199494	20.12046515	7.521382315	6.862028237	7.290794203
maa-1	2.434355485	3.350360995	3.92495674	2.442616054	2.786447984	3.596981596
srh-23	0	0.021369957	0	0	0	0.024649507
F19G12.11	0	0	0	0	0.163153862	0
B0495.7	23.69950157	22.13326479	17.26579964	12.36408599	13.00569359	10.94900283
Y37F4.4	0	0	0	0	0	0.081826198
cpin-1	1.057527896	1.2790799	1.031941205	1.057586735	1.326728818	1.176564461
pas-4	290.8762184	334.6286176	495.0644914	251.4197336	247.551942	262.5818802
zip-3	111.127588	138.828952	116.1189548	64.46815241	86.04353294	93.2098693
tofu-6	40.86757311	47.86870291	48.75007141	36.52218683	31.28297967	47.5797106
C03B1.10	0.164633464	0	0	0	0.186461557	0.377959105
ZC250.2	0.322681589	0.214079477	0.256476615	0.235019274	0.139224629	0.176380916
21ur-10512	0	0.983018006	0	0	0	0
C16B8.t3	0.864325684	2.580422266	3.270076844	0.734435232	0.978923173	0.992142651
F21A3.3	60.58617336	52.85855343	26.0369122	13.74409342	14.02598604	9.698114658
sqv-3	3.648050474	5.38626073	6.240341368	6.078084682	4.455788237	8.676116423
algn-14	2.847190489	3.006878607	2.424673883	2.59212435	2.731113391	4.435461263
21ur-14760	38.52423049	85.52256653	107.5003413	62.95159135	76.07631518	77.10365744
21ur-5138	0.987800782	0	0	0	0	0
clec-50	384.1686084	361.5155567	352.9962527	236.0684675	216.5791517	155.7848833
str-23	0	0	0	0	0	0.021925804
srz-47	0.022305179	0	0.014892191	0	0	0
B0250.5	179.1343791	185.3087243	227.151079	160.3418999	170.6458876	194.6451595
C16D2.3	0.389555238	0.678420877	0.585200164	2.234338172	1.764819242	0.558953606
C49F5.13	0	0.529317388	0	1.016910322	1.204828521	0.305274662
Y75B8A.19	0.624993034	0.700946842	0.622608942	0.480491343	0.550556505	0.432727928
T16G1.18	0.806703972	0.57342717	0.461657907	0.293774093	0	0
T02H6.9	0.208480567	0.414942274	0.185591119	0.841463482	0.708366517	0.319081054
C16C10.1	6.952913536	8.558519649	11.18976922	5.029152062	4.468879195	7.343504607
nlg-1	1.492636237	1.828195849	1.239321504	1.353691508	1.766396427	1.263059832
F11C3.1	0.048018094	0.095571195	0.117551782	0.040801957	0.018128207	0.09186506
ZK809.10	4.313070741	4.292187532	5.622170555	3.141346736	2.558769483	2.829080034
Y62E10A.24	95.06262944	72.48819801	68.82579336	67.54561587	66.23797716	68.95012743
Y69E1A.3	0.31544733	0.414374378	0.345400989	0.353815513	0.543052271	0.420031195
R160.6	0.032012062	0.031857065	0.021373051	0	0	0
trxr-2	0.411583659	0.614386254	0.503793351	0.524596595	0.776923153	0.83465969
dhs-31	0.569438098	0.647635392	0.687960803	0.414739896	0.245690522	0.684772967
C04E6.8	1.08658086	1.081319807	1.648778241	0.629515913	0.839077006	0.793714121
C17C3.3	0.19631372	0.108535111	0.043690023	0.083405894	0.123523429	0.075114901
C02D4.11	0	0	0	0.117509637	0	0
btb-22	0.165289374	0.082244534	0.055178236	0.035112441	0.156003693	0.063244153
JC8.4	6.719277635	6.842249625	9.833052603	5.775897421	4.468756633	6.188279585
clx-1	0.049478393	0	0	0.047298154	0.056038536	0.014198821
nhx-2	3.301858117	5.451558772	4.852776142	3.388650002	3.545371368	4.245447622
crn-2	13.13052259	15.24876712	13.52802439	12.80527492	13.04321329	13.44059452
C29G2.3	1.42446808	1.683365598	1.624718816	1.210399696	1.613332612	1.396664333
ggr-2	0.156360425	0.194504191	0.078296253	0.083039159	0.073788179	0.149569244
mksr-2	0.628600498	0.195486535	0.288536192	0.500751295	0.400468571	0.496071325
W08E12.7	526.6212918	567.3769285	484.5877019	357.0479365	336.9093958	398.5781241
F22G12.9	0	0	0	0.2873877	0	0
B0252.8	14.32311134	15.5316845	22.15957955	10.70177053	9.173908595	7.483590281
nhr-156	1.6538751	1.628358071	1.151208013	0.672765098	0.398543786	0.62608493
exos-2	8.029130697	8.827760384	7.957524456	7.856524262	7.754101977	9.790881423
C27A2.12	1.244928968	1.164268615	0.721027534	1.166174816	1.087220531	0.946947433
srx-23	0	0	0	0	0	0.026905563
F55E10.4	0	0	0	0	0	0.069624046
C12C8.t6	0	0	0	0	0.652615449	0.330714217
F52B5.2	8.311264194	11.02802982	14.29305111	8.871588502	8.479678878	15.08582468
T05H10.4	0.978481907	1.428158235	3.201118509	0.831436112	1.27444715	3.350821406
xol-1	0.134215922	0.089044047	0.079653413	0.076030678	0.084450597	0.119827437
gst-8	0.133615565	0.06648431	0.022302314	0.425759555	0.529658915	0.57515516
scrm-6	25.81767368	19.28124396	14.82662426	15.55097673	13.63142166	10.45643859
C08F11.12	0.117196703	0.46651702	1.017212338	0.373441644	0.199103018	0.47084736
txl-1	104.0102234	93.17286105	104.7558487	87.66837405	78.78098913	84.85778687
gut-2	98.68501786	140.2713225	186.0732478	106.7543095	107.4439861	139.6804013
Y73F4A.3	0.969731255	1.006994055	2.70238775	1.45095741	1.910093997	2.565051732
F56C11.6	7.030123941	3.818285931	1.545286909	3.06043894	3.224138375	2.145301293
dpf-5	85.65458808	69.36674992	62.72910748	72.12880265	63.44133388	73.0321111
bli-4	34.53273607	37.42826738	28.0222832	19.1868324	21.48277838	22.85085521
F58G6.9	54.24914735	42.90584474	45.35110031	29.42061137	30.23145094	23.28617163
Y49F6A.11	0.388946558	0.215035189	0.490511527	0.385578497	0.146838476	0.39685706
asd-2	6.156764713	5.895748794	4.010883899	5.985940918	5.845346052	4.438449363
ZK105.8	0	0.044828183	0.015037717	0	0.051018797	0.05170776
21ur-8455	0	0	0	0	0	1.133877315
Y55F3BR.6	4.701508162	8.535546853	9.523019927	4.656296879	7.051844727	8.569195331
Y51F10.15	0	0	0.034196882	0	0.058010262	0
Y48G8AL.18	0	0	0	0	0	0.134527817
R186.12	0	0	0	0	0.398206037	0
glb-2	0.568733783	0.476614791	0.679496487	0.076304959	0.169510506	0.103079756
C03H5.4	0	0	0.028322571	0	0	0.048694118
ttr-33	20.07156311	31.82520795	30.74513425	19.52373659	16.85923243	14.49630651
ced-3	10.17983584	12.63277433	14.53756087	7.945253877	6.862350325	13.9100404
B0412.7	2.634135418	3.276726687	2.528126636	0.629515913	0.55938467	0
math-44	0.139845953	0.092779228	0.155615025	0.19804995	0.193584807	0.410234265
F46G11.7	0.148170117	0	0	0	0	0
H14E04.3	1.243897281	1.347098749	1.196890871	1.538816677	1.035897538	1.091881859
M04B2.4	11.68149258	10.66053239	9.556668423	5.72525647	5.591727823	6.884868698
ugt-51	0.671704532	0.655345337	0.325358906	1.393328555	1.029267794	1.360652778
tag-51	2.040815596	1.630091995	1.667347005	1.899548989	1.794375681	2.234729078
his-8	0.334577684	0.388450664	0.223382858	0.497520641	0.694719671	1.088156456
irg-5	21.74884628	28.80471367	51.21181903	32.94710612	31.68979203	66.7965808
marb-1	112.8117883	101.0837416	110.9363951	75.04459204	66.48846193	74.56944164
clp-6	8.84144617	8.524707104	5.109112191	5.697720465	5.624131861	3.589407807
agt-2	2.58983405	4.804277092	3.827563741	3.621433364	3.73058722	6.696060946
W09H1.1	0.610112248	0.468379168	0.628475471	0.488800592	0.414602756	0.520249592
mig-15	2.140639532	2.041513439	1.293095858	2.281801846	2.402811425	1.959908332
R151.13	4.275443079	7.721568918	7.294899757	0.403659059	0	0.181766593
frpr-4	0.120137933	0.079704163	0.213895556	0.229688239	0.181422055	0.160887997
F44E5.1	3448.900178	4252.971409	5051.297197	3511.567262	3412.402268	3207.006928
C44H4.4	0.214997763	0.496931871	0.426003285	0.309390971	0.369182661	0.350285068
pfd-3	196.5086265	247.3135892	241.8988153	205.07327	221.3418977	220.5757145
Y9C9A.8	0.14959483	0.264658694	0.277438646	0.042371263	0.263556239	0.057238999
C40A11.7	0	0	0.020889498	0.039878836	0.035436133	0
clec-240	0	0	0	0.035826109	0	0
Y61B8A.6	0	0	0.094215899	0	0	0
Y73B6BL.27	9.743307712	13.86651157	16.33289718	25.63846629	18.68853331	16.53571085
Y110A2AL.5	0.139971771	0	0.074762414	0.17840532	0.031706014	0.032134175
Y61A9LA.3	12.16627247	10.29766651	8.48820202	9.291830698	9.842392805	8.663737532
R08E3.3	0.639364205	1.003890306	0.872723167	0.851140009	1.399994237	1.598301038
mob-4	13.7674734	19.01525456	19.68229025	16.32806901	13.28538592	21.79170465
C01B12.8	10.77600853	17.29218038	20.86453919	14.87946705	16.4764212	26.85227642
C07E3.4	0.525671761	0.442645535	0.206981128	0.56693246	0.839622215	0.433216284
D1005.10	0.251440199	0.625556913	0.251813404	0.480721243	0.28477765	0
T14G10.10	0	0	0	0	0.162028663	0.328433429
spp-22	11.84702404	9.450079766	8.279065139	4.700385487	4.959877411	3.968570603
C16C8.13	0.225783036	0.477465889	0.244961339	0.17986169	0.479472575	0.777515873
C08B11.11	0	0.053480254	0	0	0	0
T19C11.3	0	0	0	0.20182953	0.179344703	0
ZK836.3	0.717553398	0.908827968	0.914605288	2.660595559	1.847024855	1.572452503
srbc-82	0.024433235	0.024314933	0.032626001	0	0.05534548	0.056092871
C45B2.2	191.6728637	160.7431044	165.8275203	169.7426709	172.2121646	93.73763765
cal-4	0.593622727	1.247135722	1.100933006	0.546447836	0.448219195	0.60569599
glc-1	0.463967034	0.774499035	0.799407632	0.476905995	0.372923114	0.635658495
T07D4.2	1.417279383	1.630222408	1.302637219	1.712596088	1.500957625	1.478970411
T02G5.7	171.6272279	127.1864397	95.12986597	116.9386185	109.6994828	111.7898635
clec-60	0.526665282	0.270511098	0.215515976	0.584660971	0.750427592	0.312025207
W05F2.3	203.9343507	372.2596618	703.790234	145.8331484	106.5489832	308.658693
glb-24	0.18965775	0.212331889	0.110797898	0.151083819	0.161102785	0.136065278
mrpl-40	91.4911482	103.0358084	105.695363	78.06659975	83.54851672	84.76031321
Y79H2A.3	1.528163452	1.862160398	1.255281166	3.094849497	3.118425366	3.764005108
Y14H12B.1	71.3988778	74.01649932	97.3279114	72.92231114	65.66995584	90.40659872
C06E2.5	4.810160329	14.5600638	27.3983932	1.660462264	1.986220931	5.924098147
asp-17	5.291789903	4.002287596	5.73539288	4.496542239	4.135450956	3.705349084
sri-38	0	0.020979043	0.014074936	0.080608745	0.0955047	0
srf-3	9.48100199	9.106728846	6.594413586	7.233758683	7.100566813	3.913860722
C36H8.1	36.93290465	36.0807492	22.48791859	28.47996099	37.92334355	20.61004686
K08E5.12	0.096036187	0.095571195	0.064119154	0	0	0
C18B10.6	0.047468687	0	0.031692763	0.020167558	0.01792079	0.018162795
ppk-1	2.395255491	2.912110531	2.557222722	1.958493953	1.829882533	2.477114331
ule-5	65.15685926	184.6561516	357.0746353	52.49194232	51.16218255	208.1973194
T05A7.1	4.040633651	6.711221696	10.06908193	3.191619775	2.384866331	5.324090604
Y69A2AR.3	757.6431997	689.8328858	879.6231913	666.2376751	629.400985	599.4431407
nlp-49	110.2548051	101.8029606	99.4145521	117.1072069	116.8271053	107.7494101
trp-1	0.026645879	0.072921374	0.026685428	0.050943484	0.045268124	0.053526
F42H10.3	8.474607927	10.51050045	10.06357938	8.114613665	9.622098508	7.356374777
C07E3.9	15.35581215	11.79621607	9.832713871	14.93669576	15.1033861	15.97736217
F42H10.16	0	0	0	0	0	0.201791726
clec-224	0.282228795	0.140431144	0.188431799	0.17986169	0.199780239	0.283469329
F15B9.6	0.090387	0.10494092	0.120694878	1.401667241	1.672060496	1.79839365
bath-38	1.550439887	1.70254665	1.630080755	1.771730354	1.695454568	2.270676995
ztf-15	0.822700934	1.403515793	1.438594046	1.273298477	1.053798317	2.450845302
clec-226	0.022745413	0	0	0	0	0
T07G12.5	0.086576863	0.086157672	0.069364293	0.04413968	0.019611149	0.01987598
nos-2	8.616662205	16.40883903	34.90844023	7.898003499	5.331366205	26.40625825
srh-239	0.021210446	0	0	0	0	0
mrps-6	103.7190821	121.4962009	155.4625922	90.07870654	104.8829098	97.33954155
nnt-1	0.988748767	0.739621993	0.381022841	1.006500491	0.819214018	0.540822481
C40H5.2	0.815481727	1.065137446	1.293095858	0.714585631	0.808152792	0.64355199
gex-3	1.229128644	1.813676829	1.734249057	1.736405541	1.193223343	2.342221179
fipr-1	11.09976142	18.47039096	33.2879649	19.24993399	25.86418068	29.13766312
C07H6.4	0.814353964	1.075636405	1.047874479	0.877547879	0.863632435	1.77608406
C03B1.14	0.911227078	2.080340432	1.306241366	2.664462703	1.639127174	1.261328641
F52C6.14	0	0.026465869	0.059186911	0.056495018	0.040160951	0.071230754
F26D10.13	0	0	0.032059577	0	0	0
isw-1	2.197612234	2.718385437	3.035057926	2.748678394	2.155569443	4.369356942
21ur-4808	0	0.983018006	0.659511296	0	1.118769341	0
rgs-3	1.368209168	1.537272839	2.35740208	1.125092271	0.94976376	0.937258164
nhr-216	0.014286375	0.014217203	0.009538387	0	0.048541645	0.016399052
snt-5	2.276760339	2.634967777	3.400504586	1.6121749	1.719084597	1.839093694
sir-2.2	4.918636883	5.273165318	4.743495337	7.813785153	9.66139984	5.318702871
unc-104	0.081753269	0.077075463	0.071819836	0.148075305	0.097465904	0.113599407
M02G9.4	11.64565132	14.12441661	14.17370768	7.421661295	10.71663263	9.190374029
C25F9.9	0.611235843	0.266120897	0.382589426	0.194767354	0.432673226	0.263109653
ule-1	31.69297625	90.65296751	220.9244438	43.6230794	37.66657352	247.9466014
T01D1.3	14.14785636	11.03516988	6.680211194	15.02715406	12.84780275	8.522368208
Y54G2A.44	0.193867443	0.225083562	0.194155195	0	0.036595259	0.14835778
lbp-4	41.86651533	31.4835082	39.24092213	31.14810246	32.82745107	34.03185202
F45G2.9	5.177913866	4.512738475	3.800625563	5.697851012	4.625981135	5.352955698
C16B8.t1	0	0	0	0.367217616	0.326307724	0
E04F6.4	0.64144925	0.57342717	0.406491239	0.457289862	0.701869445	0.698867779
cope-1	38.70291118	50.44593427	60.31489656	34.41067191	38.56890482	31.9923678
dyf-17	3.843540917	4.068676707	3.874404236	2.617551182	2.411298498	3.395452778
W02B3.7	0	0	0.014161286	0	0	0
srw-88	0.072785321	0.018108226	0.012148892	0.046385383	0.103044545	0.041774427
T14G8.3	0.960782161	1.430431015	0.924326007	1.639220869	1.593695494	1.971259359
dscc-1	9.686677036	11.20507687	12.48763844	10.83788208	9.947976031	16.26756419
F37B12.1	3.443305559	4.178821484	2.971805962	2.747441922	4.312017864	4.852260414
tmem-135	1.364316775	1.45028217	1.863193348	0.296408838	0.526774802	0.551684703
Y43F4A.3	0.279781724	0.198876475	0.320225138	0.458491359	0.633753731	0.688191434
M163.8	5.812277064	6.13317756	10.83892478	5.428434326	5.958662794	7.707079143
mec-15	9.174169424	10.75281613	16.59473018	8.748260458	8.196978315	13.88512172
W06G6.10	0.06779025	0.06746202	0.090521158	0	0.230334864	0.07781511
F44D12.2	1.63289517	2.708314915	3.795554807	1.824311423	2.397362873	2.938824878
C18H7.11	2.64633049	3.347115631	2.678755759	1.632078294	1.372909537	1.23466641
F20D12.2	0.365229832	0.554432716	0.615819411	0.457624818	0.294465699	0.852691983
R09E10.8	0.350106606	0	0.05843771	0.111559782	0.297394382	0.100470142
nphp-4	0.322963962	0.252905092	0.226233584	0.290175023	0.275837464	0.273484957
C01B10.11	21.44661238	23.01229037	21.87198938	39.61615883	44.0098182	25.52896893
Y67D8A.2	8.65370818	9.273295012	7.276554803	8.935776672	9.531184269	11.76174915
clec-110	0	0	0.01884318	0	0	0
pha-4	1.842879432	2.561476434	1.362602634	2.581847205	2.81170885	1.923095887
F32D1.11	27.65842189	14.03285817	11.8267419	47.77955051	55.03968044	17.21200284
F52G3.7	0.691460547	0.688112604	0.461657907	0	0.783138539	0.793714121
hdl-1	0.59529716	0.372158031	0.229300285	0.486380949	0.328468703	0.341665019
T10B9.11	0	0	0	0	0.330903608	0
F46C5.7	2.074381642	0.756923865	0.484740803	1.45418176	0.939766246	0.793714121
F43G6.16	6.698524052	4.730774154	4.688713122	8.40010297	7.341923799	3.720534941
ZK742.4	1.286798776	2.283422992	3.881652808	0.849705336	1.387173645	1.227943371
his-57	0	0	0	0.064018567	0	0.057654779
F53B7.7	3.723249101	3.117091284	2.762055856	2.711760858	2.878201467	2.035164412
T18D3.1	0.73896547	1.103081274	1.013180522	0.975509393	0.807051166	1.590457685
moma-1	116.7609865	169.5073425	235.2855523	143.760243	127.2793971	147.0335762
flp-32	14.75677997	16.44756957	16.77732395	16.98157562	16.90433187	14.22877753
ari-2	1.517491056	2.407681783	2.418208086	2.007152188	1.751117229	3.007239836
H18N23.2	9.782265711	9.215450255	7.821939195	5.6427624	5.145504843	4.771161303
atf-2	3.66370887	3.029749526	1.929316628	10.72056205	14.065324	6.45633128
Y49E10.36	0	0	0.061282023	0.935917464	0.831651545	1.685764504
srv-24	0.021017038	0	0.014032155	0.026787911	0	0.024125049
catp-2	0	0.006561786	0	0	0.007467945	0.015137587
W05E10.2	0.107203186	0.320052374	0.357874347	0.819834678	0.667792552	0.922923396
C14C10.8	0.316699487	0.315166078	0	0.20182953	0	0.363533185
mut-14	6.051913675	5.138080883	4.171502452	3.781855525	3.345733643	4.891319534
F59C6.18	1.776228929	1.325721531	2.329466505	4.042762747	5.460415498	2.111716468
R07B1.8	0.259703492	0.419974829	0.866963206	0.351701379	0.459588344	0.558953606
ubq-1	175.9159932	174.8345319	187.5711387	422.331171	494.51391	480.9055106
B0464.6	4.692053714	8.270173225	10.82458758	7.253118133	5.496562414	10.57463844
jip-1	1.513826899	1.35366414	1.398889376	0.796965149	0.782724399	0.717742542
srh-83	0	0	0	0.024966637	0	0
F49C12.4	0.021407447	0	0.014292814	0.054571039	0.096983101	0.049146385
F13E6.10	0.269400213	0	0	0	0.305118911	0.309239268
T03F7.11	0.145061653	0	0	0	0	0
Y43B11AR.1	34.99028804	56.05744923	67.09958895	24.92014719	22.81903673	37.29087895
linc-115	0.048694405	0	0.03251112	0	0.055150601	0
sls-2.7	0	0	0.251813404	0	0	0
pck-3	12.62330375	9.787713683	4.993291926	9.687494489	11.05165106	6.311614688
col-9	0.020337075	0.020238606	0	0.025921243	0	0
flp-11	92.13487292	93.09627344	109.8535975	98.46201174	119.1489348	88.67436004
fbxa-46	0	0.032204958	0	0	0.03665235	0.074294613
K10C2.1	8.124288072	9.719776311	7.029564248	3.803200676	4.25905581	3.390856438
D1054.17	0.391392763	0	0.261315797	0.498861667	0.221642983	0.449272144
srab-24	0	0.040837543	0.013699048	0.078455989	0	0
F59B1.8	34.70442129	28.864771	18.08251518	52.35598621	48.01141492	28.35501277
C06A1.9	0	0.182684762	0.245128092	0	0	0
K10D6.4	1.441413225	1.767056537	1.813157944	0.692277319	1.324947376	1.127026093
ZC443.7	0	0	0	0	0	0.030179244
otpl-7	0.022021037	0	0	0.014033794	0	0
C48B4.11	15.44561223	23.83818665	23.33770655	16.19572759	13.70492443	22.26522728
C54C6.4	0	0	0.016066981	0	0.027255402	0
F54F7.8	0.954874089	0.917483472	0.483641617	0.587548186	0.671261605	0.453550926
C08H9.16	3.424583783	6.685762843	6.13116653	4.754135952	4.150387208	9.088903023
E02H9.2	1.81806437	2.817702474	2.049601916	0.607808468	0.708875401	0.61581268
B0261.9	0	0.163836334	0.054959275	0	0.139846168	0
Y54E10BR.2	16.85435084	22.86540841	36.62005171	14.41329144	14.72463606	21.04169205
H12D21.9	0.85541511	0.898566287	0.698039448	0.757149724	0.484415591	0.490957188
acs-6	2.406673636	2.164029038	1.696552027	2.351230815	2.518219329	2.089459434
T25D3.4	18.33913683	16.0360952	13.33302484	12.47120933	11.28533417	11.10459463
C34D10.2	0.659803317	0.855580973	0.700830076	1.478073027	1.234150854	1.399996955
Y43F4B.10	29.30777733	39.70851634	64.92858458	38.81052237	30.31967553	50.60837742
folr-1	0.63978556	1.101959687	0.60787696	0.313637822	0.25082729	0.254214487
wht-7	5.169134794	5.947524618	5.37519531	5.888185603	5.029019372	6.075130783
nhr-136	0.157282517	0.29565074	0.291696235	0.245017988	0.49482216	0.280842402
C30F2.5	0.298043339	0.237280208	0.397980955	0.113964088	0.270047772	0.273694524
F40H3.2	20.68937071	30.23360891	31.55268217	10.47871371	9.003009971	23.1239547
calu-1	436.0615026	413.8473628	312.5597816	743.6427183	822.0263017	753.3139421
F10D2.16	0	0.070455215	0.031512485	0.030079259	0.026728278	0
ceh-33	0.395874359	0.551540637	0.493374863	0.403659059	0.418470975	0.333238753
C05D12.3	3.745687528	4.710569506	3.541000248	3.160254384	3.063475779	3.531000499
his-59	16.45373273	12.80793534	14.15301614	28.30524107	29.32482265	19.35040265
ZK218.7	0	0.026465869	0.05326822	0	0.030120713	0
nep-17	37.40413304	47.53344158	33.05539205	29.06803828	35.64418186	34.06016833
C16B8.8	0.651638212	1.080805138	0.797628845	0.276855166	0.123006053	0.249334279
pygl-1	153.6020095	175.6907996	187.602921	71.65258486	81.0018806	117.6542935
C13G3.6	0.357652007	0	0	0	0	0
C29F5.1	53.91231455	54.11718919	52.92234657	39.36113823	43.84760047	37.20534941
Y71H2B.8	0.241769422	0.336838338	0.193702618	0.21570825	0.328589597	0.55504484
cdh-10	0.482776508	0.309960633	0.283337342	0.540901624	0.683482396	0.25920844
klp-13	0.123108703	0.171517682	0.032877714	0	0.111544955	0.070657043
R17.3	18.40414974	18.37003986	12.09084519	8.288812551	9.84834965	10.99639457
ZK402.3	0.995284121	0.469167685	0.524611258	1.068269429	0.652615449	0.601298576
Y41E3.6	0.90981651	1.14685434	1.093400307	0.773089718	1.236534535	1.044360685
ZC239.16	2.792436826	2.999465198	2.426663359	0.847425268	1.305230898	0.661428434
rhi-1	74.15194098	100.2422372	82.28090411	140.414836	154.6698614	124.6792598
idh-1	305.1214201	394.2493988	471.5704283	265.6051858	329.7825197	370.0990726
Y39B6A.13	4.764130087	7.934695581	10.16089174	7.969852187	6.070260443	13.17793301
Y38F1A.1	58.79975617	41.66904104	30.98237512	51.21461687	49.04767662	31.74856483
C47E12.13	3.342354052	4.593283625	3.683817573	4.665823829	4.867075828	3.34943299
srx-7	0	0	0	0	0	0.035592561
R07E3.4	11.42413078	10.63237536	11.14772606	18.36333711	14.95558881	16.98919857
nas-9	3.91138281	6.63057789	5.781229711	2.613023141	3.299569395	4.876852042
ddn-2	1.109751496	0.76456956	1.168393469	0.816039147	0.676786391	0.636931085
egl-36	0.284500762	0.356981494	0.322086912	0.11036236	0.07004817	0.085192929
Y47G6A.19	71.14557077	54.91943771	32.19807772	27.29313446	33.43216841	27.44638876
frpr-7	1.033025396	0.779308251	0.645208642	0.59462708	0.50951182	0.420764112
Y6B3B.4	0.967357885	0.974066683	0.97070454	2.196009983	1.951363412	3.357515858
madf-8	4.525505908	7.33834372	9.524570115	6.910035143	5.828007729	9.967572679
F39E9.6	0	0	0.130044481	0	0.110301203	0.111790721
C54E10.3	0.108379396	0.021570928	0.028944069	0.082882973	0.09819919	0.149287922
C39B5.5	212.7703226	231.2537633	168.838173	105.934061	106.5224261	100.9320046
sre-45	0	0.018597638	0.024954481	0.023819521	0.042331813	0.042903466
leo-1	9.385253368	11.39935962	11.65391655	10.71491587	9.884625638	15.17448806
irld-11	0	0	0.011929145	0.022773185	0	0
F33H2.3	40.16483875	38.20520851	48.43393611	39.35295567	49.47392594	51.21181544
R11G11.6	7.902406255	3.604399356	4.145499576	8.993084478	11.08114395	4.373526788
cwp-3	0	0	0	0	0	0.049919127
abf-1	0.241207168	1.36022259	5.958607874	0.204958669	0.546375725	2.584185509
alg-4	22.55100605	15.36408798	9.555345633	19.46752163	23.56018189	13.06003609
