	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rps21	1404.978171	0.074069915	0.074419674	0.995300178	0.319590291	0.574535799
Rps23	3160.123257	0.058266893	0.055218497	1.055206052	0.291331097	0.549246138
Rps24	3852.577768	0.079998732	0.048412232	1.652448757	0.098443103	0.300410529
Rps25	2600.204251	0.043463746	0.048513256	0.895914841	0.370298247	0.623028404
Rps26	3039.091945	-0.446342704	0.068405186	-6.524983436	6.8009E-11	3.36286E-09
Rps27	1755.542177	0.154900244	0.068128681	2.273642204	0.022987508	0.118717862
Rps27a	4145.682544	-0.118828001	0.046734837	-2.542600079	0.011003109	0.071288297
Rps27l	1098.949759	0.002599317	0.064838688	0.040088979	0.968022188	0.987461926
Rps27rt	22.6472639	0.447480229	0.426246503	1.049815603	0.2938029	0.551204723
Rps28	834.2964301	0.025425382	0.080384066	0.316298776	0.75177574	0.8819469
Rps29	1343.180125	0.114467699	0.065126855	1.75761135	0.078813661	0.2616475
Rps3	7320.941227	-0.091209891	0.048988407	-1.861866834	0.062621863	0.226170543
Rps3a1	5455.014396	-0.173848038	0.04691003	-3.705988594	0.000210568	0.003108904
Rps4x	6387.036774	-0.044429886	0.045540193	-0.975619177	0.329253218	0.583636114
Rps5	5311.763359	-0.096908518	0.048768542	-1.987111266	0.046910068	0.189778076
Rps6	3763.286138	-0.088392661	0.050533671	-1.749183434	0.080259317	0.263997627
Rps6ka1	1049.956209	-0.434204684	0.067266179	-6.455022234	1.08203E-10	5.2548E-09
Rps6ka2	20.93591214	0.69655959	0.51190062	1.36073207	0.173598376	0.414248665
Rps6ka3	975.481264	0.160451712	0.067396709	2.380705433	0.017279523	0.097729022
Rps6ka4	410.9375482	-0.313637626	0.100092684	-3.13347203	0.001727514	0.017336334
Rps6ka5	157.5085072	-0.113727045	0.165033488	-0.689114958	0.490750928	0.717424349
Rps6kb1	539.6560139	0.046852932	0.088542081	0.52916005	0.596694428	0.791285552
Rps6kb2	94.70292005	-0.008285117	0.197916182	-0.041861747	0.966608911	0.986918689
Rps6kc1	146.170577	-0.08267387	0.157867721	-0.523690782	0.600493628	0.793230266
Rps6kl1	12.80321138	0.152847464	0.579836212	0.263604551	0.792084651	0.903060087
Rps7	2362.907626	-0.204699928	0.056283462	-3.636946262	0.000275889	0.003847738
Rps8	5363.66343	0.002961312	0.054912461	0.053927875	0.956992628	0.983406992
Rps9	4087.453227	-0.069755719	0.057601931	-1.210996192	0.225896864	0.479797644
Rpsa	10047.3559	0.035392373	0.042257935	0.837532003	0.402293596	0.651502054
Rptn	6.55445258	1.635867097	0.931405773	1.756342019	0.079030027	0.26210983
Rptor	892.9845941	-0.094884061	0.094152348	-1.007771588	0.313564129	0.569423748
Rpusd1	136.4554119	-0.021097197	0.198130456	-0.106481344	0.915200457	0.964601925
Rpusd2	111.6013829	0.160403049	0.187715541	0.854500634	0.392827658	0.643032442
Rpusd3	34.53048899	0.166873471	0.34243119	0.48731972	0.626031775	0.809157934
Rpusd4	406.8343434	0.004904167	0.097704383	0.050193932	0.959967847	0.984883264
Rrad	20.68720461	-0.19265018	0.455192395	-0.42322803	0.672128898	0.836807247
Rraga	421.7106965	-0.004672295	0.094678841	-0.049348878	0.960641268	0.98490773
Rragb	81.91358938	0.567055601	0.214048863	2.649187634	0.008068552	0.057190353
Rragc	780.8544102	0.002682315	0.084698935	0.031668815	0.974736165	0.989707508
Rras	24.24987724	0.143046306	0.487794862	0.293250948	0.769330344	0.890328001
Rras2	285.3641501	0.04174231	0.12245772	0.340871197	0.733200549	0.871813664
Rrbp1	1543.052672	-0.316147153	0.066007592	-4.789557418	1.6715E-06	4.28041E-05
Rreb1	758.5334236	0.101251014	0.07386321	1.370790876	0.170440156	0.410426835
Rrm1	3156.124964	0.135584828	0.053757756	2.522144468	0.011664179	0.07463977
Rrm2	2154.424461	0.002642042	0.06551157	0.040329396	0.967830518	0.987461926
Rrm2b	162.5253639	0.0376931	0.152394449	0.247339059	0.804645833	0.909902207
Rrn3	557.2256739	0.045352464	0.088323508	0.513481235	0.607614734	0.797881561
Rrnad1	98.24512363	0.029161663	0.212050423	0.137522308	0.890617961	0.951708461
Rrp1	1401.307221	-0.049308939	0.063660625	-0.774559452	0.438600025	0.678276258
Rrp12	716.0547791	0.017510188	0.078347886	0.223492801	0.823151986	0.919889933
Rrp15	432.8226816	-0.084057954	0.099319134	-0.846342	0.397361984	0.646467411
Rrp1b	862.74147	0.144376642	0.083511965	1.728813866	0.083842414	0.271643827
Rrp36	152.8818546	0.011717422	0.170070005	0.068897642	0.945071096	0.978026389
Rrp7a	460.6397559	-0.175544414	0.093490119	-1.877678809	0.060425117	0.221950499
Rrp8	509.5255259	-0.005708856	0.100959062	-0.056546245	0.954906656	0.982507621
Rrp9	372.4807592	-0.001769232	0.106990949	-0.016536277	0.986806561	0.994854361
Rrs1	719.3357389	0.033053364	0.091983387	0.359340578	0.719340322	0.863259174
Rs1	6.568447385	-2.725468566	1.027263284	-2.653135382	0.007974788	0.056698944
Rsad1	22.86275449	-0.1037141	0.417103586	-0.248653101	0.803629129	0.909357485
Rsad2	341.9771382	-1.005769779	0.120973486	-8.313968729	9.25535E-17	7.76878E-15
Rsbn1	730.8858891	0.111645595	0.08442234	1.322465055	0.186013338	0.430539099
Rsbn1l	408.9574361	0.017266382	0.096256962	0.179378002	0.857640903	0.936271757
Rsf1	554.3061603	0.037283063	0.091240161	0.40862558	0.682814456	0.842279521
Rsg1	8.724577837	-0.13396119	0.780767798	-0.171576223	0.863770701	0.937619063
Rsl1	18.72339415	0.605883008	0.474187679	1.277728281	0.20134525	0.450089217
Rsl1d1	2112.822125	-0.062441891	0.053395993	-1.16941155	0.242237859	0.500044574
Rsl24d1	589.8023451	0.170707539	0.090095693	1.894735839	0.058127407	0.216552461
Rslcan18	9.046382215	0.523668301	0.78366942	0.668226024	0.503989326	0.727134945
Rsph10b	6.062342497	1.617048843	1.213927493	1.332080254	0.182833818	0.426664538
Rsph14	5.092063558	1.537402634	1.188614318	1.29344112	0.195858536	0.443289676
Rsph3a	62.37495885	0.193412743	0.243989142	0.792710451	0.42794654	0.67004482
Rsph3b	17.70851514	-1.957907616	0.603669262	-3.243344891	0.001181351	0.012820441
Rsph4a	4.698310082	0.80110403	1.064203559	0.752773305	0.451586151	0.687644847
Rsph9	4.392946246	1.586155518	1.1937305	1.328738369	0.183934302	0.427398946
Rspry1	337.5349017	-0.124663425	0.109941615	-1.133905702	0.256834105	0.514349067
Rsrc1	394.8778604	-0.130958703	0.123028297	-1.064460011	0.28712036	0.544755499
Rsrc2	682.2910723	0.023172446	0.079405569	0.291823944	0.770421237	0.890908069
Rsrp1	788.1981302	-0.146070278	0.073494228	-1.987506795	0.046866264	0.189729449
Rsu1	338.3717701	-0.21950168	0.108711279	-2.019125185	0.04347421	0.180287376
Rtbdn	5.90361266	0.105211859	1.034239613	0.101728707	0.918972015	0.965551659
Rtca	447.0015009	-0.127350609	0.102544217	-1.241909226	0.214270056	0.465975434
Rtcb	910.5835128	-0.106113809	0.074733029	-1.419905103	0.15563531	0.389994911
Rtel1	395.0733422	0.02354446	0.107948837	0.218107582	0.82734529	0.921697628
Rtf1	482.3215625	-0.119165755	0.093404022	-1.275809674	0.202022807	0.451034726
Rtf2	444.5660606	-0.106053033	0.096903133	-1.094423152	0.273769434	0.531209585
Rtkn	5.35022689	0.772092597	1.048188363	0.736597185	0.461367347	0.696154353
Rtkn2	5.266521013	-0.937161179	1.091694282	-0.85844654	0.390645938	0.640617881
Rtl1	5.704251204	0.982131388	0.998825959	0.983285806	0.325466794	0.579979839
Rtl10	20.93469281	0.076612955	0.446471321	0.171596588	0.86375469	0.937619063
Rtl6	5.813865956	0.683376477	1.026388416	0.665806888	0.505534542	0.728200357
Rtl8a	6.888520158	0.699627041	0.983630451	0.711270214	0.476916806	0.708074831
Rtl8b	16.50281469	-0.546759741	0.522075636	-1.047280707	0.294970132	0.552429682
Rtn2	11.63305368	-0.539160362	0.658487223	-0.818786369	0.412908309	0.659547421
Rtn3	1963.35252	0.050989114	0.052548033	0.970333444	0.331880312	0.585867347
Rtn4	3481.889716	-0.206940625	0.052293268	-3.957309094	7.57988E-05	0.001308011
Rtn4ip1	305.490867	0.418401586	0.11113474	3.764813645	0.000166673	0.002572559
Rtn4rl1	5.851218385	-0.28553945	0.911586785	-0.313233424	0.754103326	0.883461288
Rtp4	696.0251511	-1.153165333	0.084348542	-13.67143177	1.50406E-42	4.01025E-40
Rtraf	800.734994	-0.070977937	0.077238657	-0.918943173	0.358125297	0.611628709
Rttn	231.5416431	0.182325968	0.141160588	1.29162092	0.196488456	0.444023591
Rubcn	210.2021535	-0.316087206	0.141625142	-2.231858001	0.025624349	0.127284549
Rubcnl	72.56878887	-0.735482989	0.24665268	-2.98185687	0.002865059	0.025920874
Rufy1	348.5056531	0.010365953	0.122147207	0.084864428	0.932369172	0.971893906
Rufy2	148.667033	0.138603663	0.165536862	0.837297879	0.402425151	0.651502054
Rufy3	196.7590133	0.303138261	0.153500132	1.974840387	0.048286264	0.193066524
Rundc1	180.6706155	0.142673785	0.156003045	0.914557695	0.360423876	0.613474011
Rundc3a	18.50370932	0.921456267	0.483628143	1.905299103	0.056741202	0.213493875
Runx1	664.2413449	-0.177807654	0.079283768	-2.242674119	0.024917837	0.125091528
Runx1t1	4.830791637	0.108514589	1.191153977	0.091100388	0.927412825	0.968955789
Runx2	29.33092982	1.892595189	0.398140935	4.753581007	1.99845E-06	4.99539E-05
Runx3	274.3739655	-2.168348255	0.145446162	-14.90825347	2.91272E-50	9.43028E-48
Rusc1	64.53852483	0.05606897	0.26187936	0.214102287	0.830467292	0.923058218
Rusc2	152.9059932	0.174194771	0.162352078	1.072944511	0.283296014	0.540667957
Ruvbl1	742.6789475	-0.039801699	0.082997468	-0.47955317	0.631545152	0.812789239
Ruvbl2	1274.399072	-0.167154416	0.068473822	-2.441143346	0.014640842	0.087241967
Rwdd1	444.862729	-0.258587158	0.102294841	-2.527861175	0.011475972	0.073747763
Rwdd2a	14.88614776	0.161484328	0.533495612	0.302691014	0.762125347	0.887497052
Rwdd2b	96.2567802	-0.023739556	0.206704826	-0.114847613	0.908565909	0.960595411
Rwdd3	32.82693154	0.189944056	0.398017555	0.477225321	0.633201682	0.813902682
Rwdd4a	380.1289123	0.358417544	0.100719407	3.558574802	0.000372873	0.00498067
Rxfp1	5.39057212	1.210589679	1.282592644	0.943861392	0.345240483	0.599104147
Rxra	36.85097091	0.799497972	0.369447213	2.164038445	0.030461399	0.142617686
Rxrb	325.8785186	-0.039017693	0.127607636	-0.305762995	0.759785106	0.886068428
Rxrg	4.966584692	0.93198388	1.36364932	0.683448352	0.494323576	0.720605916
Rxylt1	230.051909	0.222589204	0.132756326	1.67667494	0.093606064	0.291872335
Rybp	117.1584188	-0.461509516	0.190378331	-2.424170407	0.015343404	0.089930865
Ryk	1006.016679	-0.564583067	0.074734587	-7.554508403	4.20445E-14	2.8586E-12
Ryr1	82.38517016	0.08323479	0.213350519	0.390131652	0.696439198	0.851167226
Ryr2	17.21740211	2.23574694	1.382924161	1.616680801	0.1059472	0.313189137
Ryr3	17.14672714	2.113990516	0.612006749	3.454194776	0.000551939	0.006917291
S100a1	191.5267649	-0.132306694	0.136703753	-0.967835127	0.333126717	0.587377736
S100a10	1568.213336	-0.076199136	0.056378483	-1.351564158	0.176514783	0.41845328
S100a11	725.0769031	-0.667484529	0.080449939	-8.296892924	1.0687E-16	8.91542E-15
S100a13	86.51956413	-0.405295663	0.208208452	-1.946586023	0.051584386	0.202320299
S100a3	5.949302196	0.434856387	0.981304628	0.443141075	0.657663697	0.827357846
S100a4	7111.772827	0.100102466	0.043203072	2.317021953	0.020502536	0.109493921
S100a6	2331.708119	-0.503117171	0.057133122	-8.806050687	1.29632E-18	1.24137E-16
S100a8	4.434578389	3.688711597	1.512178637	2.439335874	0.014714285	0.087526421
S100pbp	235.3901792	0.094252391	0.139747057	0.674449914	0.500025319	0.724452878
S1pr1	33.26310823	0.030087345	0.38165627	0.078833619	0.937164963	0.974438157
S1pr2	129.0831562	-0.986860678	0.178962484	-5.514343873	3.50084E-08	1.1991E-06
S1pr3	7.547225863	0.701443928	0.89187397	0.786483239	0.431584435	0.673210375
S1pr4	5.029415874	-0.27282345	1.032100357	-0.264338102	0.791519403	0.902564431
Saa4	5.206570447	0.229514145	1.150457646	0.199498126	0.841873109	0.929354647
Saal1	272.4127536	-0.015821818	0.119215843	-0.132715729	0.894418203	0.953730534
Sac3d1	155.9511489	-0.151539139	0.185299492	-0.817806551	0.413467657	0.659729226
Sacm1l	301.5440751	0.199163474	0.112934376	1.763532769	0.077810676	0.259140232
Sacs	612.4533409	-0.026987981	0.091733431	-0.29420006	0.768605035	0.890045394
Sae1	1217.223983	-0.144216903	0.067635465	-2.132267484	0.032984864	0.14975899
Safb	756.2292046	-0.024161898	0.080686939	-0.299452403	0.764594884	0.88855322
Safb2	568.0367816	-0.070074165	0.084229756	-0.83194074	0.405442395	0.653103796
Sag	12.02054223	-2.52114579	0.746159546	-3.378829373	0.000727952	0.008667853
Sall1	4.51244186	-0.088980371	1.235377506	-0.072026867	0.942580527	0.976735233
Sall2	4.924670775	1.51079117	1.222145939	1.23617902	0.216392027	0.468530448
Sall3	8.024080882	1.104104741	0.786704867	1.403454823	0.160481255	0.397032804
Sall4	6.077823707	0.14831778	1.080617161	0.137252845	0.890830942	0.9517969
Samd1	657.3436067	-0.052903371	0.088207455	-0.599760774	0.548665679	0.756136759
Samd10	91.45341444	-0.432208114	0.20532412	-2.105004095	0.035290952	0.156365709
Samd11	7.493038128	-0.076672172	0.801327547	-0.095681438	0.923773584	0.967308886
Samd12	4.378627229	0.743748232	1.143230533	0.650567152	0.51532594	0.735376444
Samd14	6.62137269	0.751874675	0.988547819	0.760585032	0.446904963	0.684348387
Samd15	9.246451133	-0.161883634	0.746490926	-0.21685948	0.828317856	0.922327727
Samd4	5.767787575	0.902677485	1.10394623	0.817682474	0.41353852	0.659729226
Samd4b	840.7526425	-0.0926185	0.077174384	-1.200119723	0.230092847	0.485354677
Samd8	166.5766	0.136436865	0.153222525	0.890449133	0.37322477	0.625704286
Samd9l	725.6776981	-1.042218481	0.080352929	-12.97051014	1.79829E-38	4.10993E-36
Samhd1	1202.749612	-0.652547098	0.06555686	-9.953910162	2.42465E-23	3.14004E-21
Samm50	924.3407994	-0.177787163	0.073427171	-2.42127213	0.015466294	0.09026209
Samsn1	70.25539794	-0.31872248	0.246123423	-1.294970127	0.195330535	0.442610334
Sap130	620.4658031	-0.062233736	0.09829509	-0.633131681	0.526647655	0.741801824
Sap18	506.4591103	-0.140052343	0.091829885	-1.525128155	0.127227136	0.347781076
Sap18b	104.7511608	-0.485315098	0.200175141	-2.424452381	0.015331494	0.089899807
Sap25	46.4754096	-0.315651628	0.292764362	-1.078176406	0.280955039	0.538045652
Sap30	597.3702223	-0.452751215	0.096884359	-4.673109472	2.96674E-06	7.20387E-05
Sap30bp	256.4858526	0.068333477	0.123521765	0.553210009	0.580119614	0.779646819
Sap30l	113.052088	-0.184359587	0.227086263	-0.811848258	0.416878707	0.661614923
Sapcd2	213.678394	-0.181989689	0.137987928	-1.318881237	0.18720882	0.431981254
Sar1a	1066.909846	0.033454925	0.071985493	0.464745377	0.642113808	0.818554354
Sar1b	517.6814895	-0.031530902	0.093071598	-0.338781134	0.734774614	0.872998271
Saraf	298.8640633	0.179774876	0.112903298	1.592290742	0.111319392	0.321794451
Sardh	11.14218378	1.321915815	0.669840982	1.973477065	0.048441235	0.193565652
Sarm1	12.12849619	-0.721485551	0.631068639	-1.143275875	0.252924068	0.509973529
Sarnp	293.2162369	0.048505357	0.114251934	0.424547357	0.671166676	0.836231702
Sars	1567.229132	-0.156748106	0.07142076	-2.19471349	0.028184156	0.13561447
Sars2	141.4920652	-0.276741508	0.164629109	-1.680999853	0.092762943	0.289789769
Sart1	469.9277906	-0.140106109	0.092232632	-1.519051406	0.128749557	0.350281301
Sart3	622.4615591	-0.244667681	0.089662649	-2.728758108	0.006357332	0.047342277
Sash1	833.5155424	0.231809125	0.085551685	2.7095799	0.006736848	0.049651845
Sass6	731.6362047	-0.560742286	0.080433692	-6.971485113	3.13613E-12	1.77688E-10
Sat1	440.3950402	-0.284644282	0.093388017	-3.047974365	0.002303896	0.021786075
Sat2	8.222304134	0.724712619	0.854627346	0.847986696	0.39644538	0.645689816
Satb1	9.010629667	3.10164993	0.907255761	3.418716159	0.000629173	0.007698899
Satb2	467.628358	0.203289263	0.093961279	2.163542953	0.030499444	0.142617686
Sav1	178.2010999	-0.338121192	0.155574057	-2.173377739	0.029751899	0.14018237
Saxo2	5.023348612	0.047877228	1.210296227	0.039558272	0.968445295	0.987553137
Saysd1	67.26674631	0.30907684	0.233428535	1.324074793	0.185478206	0.429664846
Sbds	219.8441993	-0.040792984	0.148809915	-0.274128131	0.783986156	0.898067275
Sbf1	944.2178316	-0.198443482	0.075716655	-2.62086963	0.008770579	0.060662431
Sbf2	871.460242	0.250029146	0.080297773	3.113774353	0.001847107	0.018306822
Sbk1	52.50890782	0.071893901	0.288260976	0.249405596	0.803047057	0.908955201
Sbno1	1761.310226	0.179739814	0.06241208	2.879888201	0.003978162	0.033309759
Sbno2	416.7315464	-0.178167616	0.098230326	-1.813774042	0.06971252	0.242877493
Sbsn	5.959397741	0.379900159	0.962260834	0.394799566	0.692990815	0.849174471
Sc5d	178.9745179	0.149284728	0.146076775	1.021960736	0.306799484	0.562904277
Scaf1	786.7135212	-0.255353618	0.099189231	-2.574408698	0.010041158	0.066898419
Scaf11	2497.606734	-0.009420289	0.056086912	-0.167958771	0.866615714	0.938300656
Scaf4	847.2419679	-0.344161394	0.079298251	-4.34008807	1.42426E-05	0.00029704
Scaf8	801.4353444	0.140433938	0.085512032	1.642271086	0.100533836	0.303858437
Scai	110.8149296	0.343522734	0.191819417	1.790865286	0.073314916	0.250297821
Scamp1	429.7624761	0.19053541	0.108624192	1.754078953	0.07941698	0.26242049
Scamp2	656.6591453	-0.023942513	0.081134704	-0.295095828	0.767920676	0.889848248
Scamp3	853.0188186	-0.013439346	0.087530584	-0.15353886	0.877973348	0.94481494
Scamp5	161.8278948	-0.168118592	0.159987052	-1.050826241	0.293338401	0.550969711
Scand1	117.2298679	-0.189517263	0.17635921	-1.074609391	0.282549646	0.540077324
Scap	691.4436474	-0.136363181	0.087452175	-1.559288626	0.118928083	0.334576598
Scaper	108.5980459	-0.078517109	0.191955947	-0.409037126	0.682512416	0.842238977
Scara5	4.715945971	1.038656711	1.144318983	0.90766362	0.36405597	0.616488529
Scarb1	611.4942659	-0.551207807	0.091914725	-5.996947803	2.01061E-09	8.38657E-08
Scarb2	534.4137507	-0.121229504	0.098325911	-1.232935476	0.217599838	0.469685613
Scarf1	4.977556757	0.670311898	1.105501816	0.606341743	0.544287845	0.753715647
Sccpdh	39.85007696	1.004865258	0.316742167	3.172502311	0.001511314	0.015557034
Scd1	300.8936824	-1.351035405	0.121264453	-11.141232	7.90186E-29	1.31036E-26
Scd2	2760.856308	-1.220116544	0.052634158	-23.18107835	7.0671E-119	1.0678E-115
Scd3	10.58706213	-0.758646491	0.701524458	-1.081425576	0.27950785	0.536509897
Scd4	10.20486519	0.312065831	0.68595989	0.454933059	0.649157399	0.822409599
Scel	18.38677576	1.0936165	0.47395536	2.307425113	0.021031133	0.111276786
Scfd1	463.0088292	-0.000666495	0.091310756	-0.007299196	0.994176136	0.997639534
Scfd2	116.5433243	0.172807605	0.176563074	0.978730158	0.327713327	0.582096619
Scg3	4.219086147	0.719562112	1.211517875	0.593934375	0.552556006	0.759338714
Scimp	10.21311045	-0.523990814	0.679448029	-0.771200726	0.440587964	0.67957295
Scin	4.360683041	0.799111012	1.111111506	0.719199655	0.472017912	0.70497135
Sclt1	239.7183679	-0.060076858	0.132408194	-0.453724621	0.650027044	0.822747235
Scly	186.750383	0.169304217	0.145556043	1.163154848	0.244766682	0.503150014
Scmh1	245.9732886	-0.017892195	0.121583779	-0.147159393	0.883006211	0.948204885
Scml4	6.421734388	0.933224938	0.916235688	1.018542446	0.30842024	0.564075107
Scn10a	9.986730344	0.744385527	0.719079298	1.035192543	0.300579	0.55817606
Scn11a	12.83104537	2.820612959	0.737467904	3.824726396	0.000130917	0.002089454
Scn2a	5.407983415	0.255502683	0.989867354	0.258118102	0.796315761	0.905256642
Scn2b	7.480427267	0.272458231	0.83695881	0.32553362	0.744777242	0.878449392
Scn3a	6.144213461	1.060029333	1.040569271	1.018701362	0.308344766	0.564018212
Scn4a	9.349640339	0.262116655	0.749641856	0.349655843	0.726596996	0.86828718
Scn5a	11.52081348	1.117213146	0.69070221	1.61750336	0.105769671	0.312936464
Scn7a	4.489632905	-0.624545602	1.100810302	-0.567350796	0.570475872	0.771796926
Scn8a	14.53843228	1.543755896	1.307268756	1.1809017	0.237641776	0.494938409
Scn9a	4.831734176	1.099024119	1.077530309	1.01994729	0.30775346	0.563537779
Scnm1	91.51656543	-0.038826627	0.19791091	-0.196182348	0.844467444	0.930769923
Scnn1a	6.859101676	1.242269784	0.892745158	1.391516686	0.164068803	0.401838542
Sco1	140.7948394	-0.231409689	0.168815748	-1.370782598	0.170442737	0.410426835
Scoc	220.6424956	0.043526669	0.136054077	0.319921828	0.74902759	0.880508202
Scp2	582.9363977	-0.004442885	0.084167589	-0.052786177	0.957902275	0.983763382
Scpep1	528.628041	-0.222488205	0.085743655	-2.59480664	0.009464415	0.064060284
Scrib	628.431082	0.029337708	0.084776634	0.346058896	0.729298453	0.869894444
Scrn1	6.260187652	0.293147655	1.069498688	0.27409819	0.784009165	0.898067275
Scrn2	31.21233211	-0.182789908	0.366472315	-0.49878231	0.617932752	0.803773633
Scrn3	222.6629943	0.261745038	0.136987718	1.910719025	0.056040699	0.212362464
Scrt1	6.702958817	0.917695253	0.912079185	1.006157435	0.314339844	0.570104278
Sctr	4.264795895	0.169657972	1.165424533	0.145576112	0.884256027	0.948573166
Scube1	6.979754648	1.78031329	0.969631995	1.836071106	0.066347141	0.235067333
Scube3	12.83570896	0.926827209	1.311556915	0.706661829	0.479776656	0.709670724
Scyl1	365.9957738	-0.304682673	0.125955736	-2.418966241	0.015564685	0.090758397
Scyl2	272.2213022	-0.110326707	0.114294818	-0.965281791	0.33440369	0.588256322
Scyl3	347.2905605	0.02799883	0.110034966	0.254453938	0.799144886	0.906773377
Sdad1	836.0216358	-0.168572118	0.0791436	-2.129952622	0.033175525	0.150349246
Sdc1	156.5308309	1.660560987	0.169176626	9.815546192	9.65139E-23	1.20403E-20
Sdc3	381.7590937	-1.987002542	0.126063705	-15.76189235	5.69033E-56	2.34476E-53
Sdc4	761.5349426	-0.162319823	0.083687435	-1.939596113	0.052428794	0.204218486
Sdcbp	2447.792608	-0.124563391	0.054438206	-2.288161199	0.022128135	0.115261241
Sdcbp2	4.634904111	0.555664689	1.084034983	0.512589259	0.608238668	0.798215357
Sdccag8	128.806087	-0.112231952	0.172795452	-0.649507556	0.516010364	0.735581185
Sde2	451.6148413	-0.034865398	0.099880507	-0.34907109	0.72703594	0.868598956
Sdf2	190.0726065	-0.085269428	0.14371247	-0.593333532	0.552957962	0.759727989
Sdf2l1	713.7683069	0.522907755	0.091629973	5.706732643	1.15165E-08	4.36217E-07
Sdf4	916.6854539	-0.039158584	0.073637579	-0.531774463	0.594882212	0.790046937
Sdha	2127.833934	0.059101445	0.058007394	1.018860542	0.308269178	0.564018212
Sdhaf1	39.00824113	0.333043915	0.355396883	0.937104209	0.348704957	0.602767207
Sdhaf2	363.9337982	0.229719507	0.103393417	2.221800116	0.026296817	0.129559462
Sdhaf3	31.67870993	-0.278005953	0.37090864	-0.749526765	0.453539773	0.688977053
Sdhaf4	78.07962704	0.197270021	0.246513002	0.800241848	0.423570688	0.66624803
Sdhb	1094.099342	-0.116771834	0.072157954	-1.618280829	0.10560209	0.312576671
Sdhc	810.8024905	-0.0247838	0.074963782	-0.330610319	0.740938851	0.876242732
Sdhd	1324.319849	-0.042449444	0.064727169	-0.655821117	0.511939227	0.733378306
Sdk1	13.02185086	0.965675424	0.757905936	1.274136246	0.202615135	0.451887913
Sdk2	16.65951643	0.702352144	0.56297305	1.247576849	0.212186061	0.463015697
Sdr39u1	85.88973438	-0.360569095	0.207866115	-1.734621806	0.082807815	0.269382933
Sdr42e1	24.27307122	0.01070379	0.427819568	0.025019402	0.980039488	0.991782165
Sds	4.380657233	0.843257228	1.088399465	0.774768139	0.438476679	0.678276258
Sdsl	14.51861182	-0.210068048	0.540004158	-0.389011909	0.697267337	0.851575467
Sebox	4.784325297	1.461901121	1.082932692	1.34994643	0.177033167	0.419203014
Sec1	9.908649655	-0.100685493	0.739432959	-0.136165818	0.891690197	0.952565268
Sec11a	354.2506425	-0.099643364	0.101738876	-0.979403031	0.32738088	0.582000942
Sec11c	631.6141972	0.245075856	0.083453458	2.936677057	0.003317494	0.029179354
Sec13	910.8365843	-0.045342068	0.074881914	-0.60551427	0.544837346	0.753912509
Sec14l1	429.3103993	0.11941237	0.112666155	1.059877916	0.289200144	0.547098435
Sec14l2	11.97419482	0.250548079	0.689408141	0.363424892	0.71628751	0.862127753
Sec14l3	7.368062345	0.985018453	1.02520198	0.960804283	0.336650585	0.590223653
Sec14l4	5.423925856	1.24026753	1.037477612	1.19546438	0.231905645	0.487042389
Sec14l5	4.878685874	0.310746129	1.104324157	0.281390321	0.778411041	0.89563283
Sec16a	1084.381883	0.131079864	0.064743448	2.024604316	0.042908011	0.178811869
Sec16b	15.25202074	1.112182506	1.21951651	0.911986428	0.361775862	0.614621211
Sec22a	156.4262059	0.09924474	0.1577311	0.629202102	0.529216753	0.743521487
Sec22b	635.4441269	0.232006885	0.084811722	2.735552108	0.006227573	0.046752591
Sec22c	90.90410876	-0.201507446	0.224403217	-0.897970398	0.369201331	0.621952391
Sec23a	369.6276146	0.189012695	0.102833769	1.838041108	0.066056348	0.234461593
Sec23b	807.4260589	-0.007889587	0.079672834	-0.099024805	0.921118576	0.965902376
Sec23ip	644.2677107	0.013089	0.081489273	0.160622365	0.872390839	0.941787211
Sec24a	559.80715	0.24811727	0.086632356	2.864025437	0.004182944	0.034495873
Sec24b	938.1188066	-0.195084467	0.074950724	-2.602836318	0.009245608	0.062923815
Sec24c	1490.317309	-0.052828686	0.060587197	-0.871944717	0.383238537	0.63352144
Sec24d	448.1858664	0.399873618	0.100846039	3.965189139	7.33378E-05	0.001270378
Sec31a	1733.710764	-0.020501941	0.068003802	-0.301482276	0.763046763	0.887740408
Sec61a1	2255.989395	0.213810393	0.126197111	1.694257434	0.090216375	0.284763758
Sec61a2	68.62983814	0.097535519	0.234182417	0.416493776	0.677048721	0.838918489
Sec61b	521.3944221	0.09645313	0.086282349	1.117877893	0.263619148	0.520728236
Sec61g	218.117566	0.158694822	0.134049655	1.183851023	0.236472041	0.493712085
Sec62	680.7366552	-0.019766417	0.085097003	-0.232281001	0.816319768	0.91617004
Sec63	867.7903596	-0.008552979	0.078069716	-0.109555653	0.912761783	0.962989951
Secisbp2	235.1197349	0.1120088	0.126935762	0.882405386	0.377557624	0.629864872
Secisbp2l	426.1297468	-0.01195922	0.230005099	-0.051995455	0.958532315	0.984078703
Seh1l	819.864405	0.116847116	0.077660791	1.504583118	0.132431289	0.355691275
Sel1l	1650.73403	0.178094521	0.061470436	2.897238609	0.003764633	0.031974691
Sel1l3	7.963863025	-0.436827225	0.905376412	-0.482481341	0.62946405	0.811245584
Selenbp1	24.55399011	0.991891259	0.514451504	1.928055904	0.053848173	0.207724101
Selenbp2	9.61419626	1.011002075	0.739486781	1.367167204	0.171572902	0.411419052
Selenof	1591.972662	0.096542691	0.065666095	1.470206065	0.141505952	0.369451039
